X,Y,L_m_Upstream,Max_Vel,Min_Vel,Mean_Vel,StreamNumber
304824.94766718,3498379.75942367,52728.0389183032,0.316109024204691,0.00707919240643178,0.239650544973695,7
313494.94766718,3513079.75942367,56645.9783106966,0.316109024204691,0.00821393085864844,0.283942671389077,4
334974.94766718,3530419.75942367,126068.638431458,0.316109024204691,0.00749780247655563,0.249359223994473,103
332214.94766718,3521269.75942367,118894.67740078,0.316109024204691,0.00774183682817475,0.249107931382538,102
335844.94766718,3492949.75942367,108260.056198321,0.316109024204691,0.00838939366419152,0.269424249219149,19
326214.94766718,3489979.75942367,73144.6406361014,0.316109024204691,0.00760245609717329,0.209302268775966,12
332304.94766718,3531529.75942367,129414.079990231,0.316109024204691,0.00715683211930352,0.234086900280251,98
324654.94766718,3531649.75942367,133785.400333792,0.316109024204691,0.00722623332342882,0.227906583362959,97
315624.94766718,3483709.75942367,71864.0518910709,0.316109024204691,0.00761510919707572,0.217750742075344,11
329004.94766718,3524839.75942367,126833.714190967,0.316109024204691,0.00739732567213991,0.237651210208726,99
330234.94766718,3523069.75942367,124631.805102377,0.316109024204691,0.00711700952540152,0.240352070167396,100
339174.94766718,3494959.75942367,93010.5821821197,0.316109024204691,0.0073796213425881,0.27662238338873,18
327834.94766718,3499639.75942367,75676.1839254269,0.316109024204691,0.00718704106189548,0.284245023746057,14
371394.94766718,3532279.75942367,166684.196847184,0.316109024204691,0.0156834404337857,0.222291126019302,86
329124.94766718,3519919.75942367,103265.131957829,0.316109024204691,0.00920659936749839,0.244731294222617,105
332484.94766718,3493459.75942367,97152.1968981946,0.316109024204691,0.00778874618254523,0.265514875499284,16
329634.94766718,3494719.75942367,81265.960979661,0.316109024204691,0.00743033512610262,0.265947831668455,15
365064.94766718,3472489.75942367,139341.430637595,0.316109024204691,0.0128711113659242,0.26141547520198,28
432234.94766718,3437719.75942367,250521.112371156,0.316109024204691,0.0239713092095365,0.253971891096536,50
310434.94766718,3530479.75942367,47615.915549465,0.316109024204691,0.00777248256894798,0.145555095344617,1
409494.94766718,3474469.75942367,202381.155698735,0.316109024204691,0.0187746522105743,0.259725624137902,69
407274.94766718,3486769.75942367,186811.610255781,0.316109024204691,0.0116913441462722,0.256744595094848,80
428754.94766718,3440779.75942367,244493.030125262,0.316109024204691,0.0194846543986647,0.255460738160711,49
414294.94766718,3461659.75942367,214553.421921075,0.316109024204691,0.00785124743861639,0.263989147218437,68
301284.94766718,3487549.75942367,81987.4241767194,0.316109024204691,0.00749564163979228,0.203161833179438,9
334854.94766718,3490669.75942367,111538.067017464,0.316109024204691,0.00763192650722346,0.265326473543302,21
403674.94766718,3477889.75942367,185504.919780198,0.316109024204691,0.00865719600115554,0.266397934942175,75
346884.94766718,3524779.75942367,116009.164415257,0.316109024204691,0.00849254745983129,0.260872425807696,104
345414.94766718,3477979.75942367,130303.054019187,0.316109024204691,0.00840732725974563,0.259327231503636,22
405654.94766718,3477649.75942367,187531.610255781,0.316109024204691,0.0120629510489955,0.263525379969224,74
309864.94766718,3471739.75942367,91494.6233050658,0.316109024204691,0.0129463897091302,0.183750715163898,10
403374.94766718,3485059.75942367,181839.04099541,0.316109024204691,0.00717544693606349,0.262737025954128,81
406374.94766718,3476149.75942367,192984.545315417,0.316109024204691,0.0132541366533629,0.262754242470563,70
358914.94766718,3463489.75942367,150248.701192693,0.316109024204691,0.0120925858957521,0.247928534327449,26
403494.94766718,3480529.75942367,180945.954416759,0.316109024204691,0.0099425380311006,0.26623276241151,77
358104.94766718,3466309.75942367,148252.01071711,0.316109024204691,0.0131551551572398,0.24997730326857,25
305844.94766718,3493759.75942367,78759.1189850614,0.316109024204691,0.00723998291168822,0.205118318383181,8
422574.94766718,3434479.75942367,252689.64050858,0.316109024204691,0.0586462626897042,0.247638386646578,47
350124.94766718,3552889.75942367,156816.11460129,0.316109024204691,0.0152172723359329,0.221287409186294,89
437124.94766718,3433069.75942367,262820.809333125,0.316109024204691,0.0228987954362753,0.250652746168059,52
336024.94766718,3494479.75942367,92159.9220103399,0.316109024204691,0.00713345126303163,0.278472880699143,17
400524.94766718,3487789.75942367,173201.841867062,0.316109024204691,0.0118571673986024,0.26540457709316,82
323214.94766718,3493609.75942367,67429.7163956096,0.316109024204691,0.00714749483864258,0.227309278738369,13
356124.94766718,3549289.75942367,161815.668709759,0.316109024204691,0.017043983041194,0.216910648151901,88
427374.94766718,3441409.75942367,243213.324497778,0.316109024204691,0.019458040375118,0.254056056814154,48
463434.94766718,3442669.75942367,288136.519267854,0.316109024204691,0.179802520838669,0.248518081117202,56
406464.94766718,3474949.75942367,191971.458736766,0.316109024204691,0.0084323293067023,0.26381034721955,71
436944.94766718,3429799.75942367,266612.718421714,0.316109024204691,0.00883504201405311,0.248587218337898,53
409944.94766718,3436969.75942367,245025.233586368,0.316109024204691,0.0308920951208808,0.248958001461476,45
