X,Y,L_m_Upstream,Max_Vel,Min_Vel,Mean_Vel,StreamNumber
304824.94766718,3498379.75942367,52728.0389183032,0.124679912871107,0.00279217935853732,0.0945231131632783,7
313494.94766718,3513079.75942367,56645.9783106966,0.124679912871107,0.00323974358644831,0.111992840502571,4
335004.94766718,3530299.75942367,125936.212024587,0.124679912871107,0.00304462578221833,0.098462262536304,103
332214.94766718,3521269.75942367,118894.67740078,0.124679912871107,0.00305353997288644,0.0982533012412984,102
335844.94766718,3492949.75942367,108260.056198321,0.124679912871107,0.0033089497325312,0.106266475632961,19
326214.94766718,3489979.75942367,73144.6406361014,0.124679912871107,0.00299856534050796,0.0825531276760211,12
332304.94766718,3531529.75942367,129414.079990231,0.124679912871107,0.00282280206113349,0.0923286970520347,98
324684.94766718,3531619.75942367,133742.97392692,0.124679912871107,0.00287444755164423,0.0899144822852763,97
315624.94766718,3483709.75942367,71864.0518910709,0.124679912871107,0.00300355598383854,0.0858853796340616,11
329004.94766718,3524839.75942367,126833.714190967,0.124679912871107,0.00291765767396879,0.0937345343337946,99
330234.94766718,3523069.75942367,124631.805102377,0.124679912871107,0.00280709520951641,0.0947998091552625,100
339174.94766718,3494959.75942367,93010.5821821197,0.124679912871107,0.00291067472157914,0.109105568073791,18
327834.94766718,3499639.75942367,75676.1839254269,0.124679912871107,0.00283471709057553,0.11211209450242,14
371184.94766718,3532219.75942367,166424.491219699,0.124679912871107,0.0063908796052217,0.087799352556649,86
329124.94766718,3519739.75942367,103085.131957829,0.124679912871107,0.00367345173002341,0.0967219180085387,105
332484.94766718,3493459.75942367,97152.1968981946,0.124679912871107,0.00307204198886168,0.104724538081511,16
329634.94766718,3494719.75942367,81265.960979661,0.124679912871107,0.00293067728280263,0.104895304916103,15
365184.94766718,3472639.75942367,139124.151416982,0.124679912871107,0.00509971059406645,0.103258419259163,28
432474.94766718,3437989.75942367,250116.553929929,0.124679912871107,0.00947472726272868,0.100314960603986,50
310434.94766718,3530479.75942367,47615.915549465,0.124679912871107,0.00306562728453181,0.0574099289040264,1
409224.94766718,3474349.75942367,202061.45007125,0.124679912871107,0.00751833563627349,0.102592494690926,69
407214.94766718,3486649.75942367,186624.331035168,0.124679912871107,0.00462688106604353,0.101357967847301,80
428604.94766718,3441049.75942367,244160.898090906,0.124679912871107,0.00774483678264866,0.100881989383383,49
414354.94766718,3461539.75942367,214408.569107332,0.124679912871107,0.00311556010262244,0.104190431952256,68
301284.94766718,3487549.75942367,81987.4241767194,0.124679912871107,0.00295643551750418,0.0801312133472799,9
334854.94766718,3490669.75942367,111538.067017464,0.124679912871107,0.00301018907749736,0.104650228467871,21
403584.94766718,3477799.75942367,185360.066966456,0.124679912871107,0.003472974462328,0.105151307269801,75
346884.94766718,3524779.75942367,116009.164415257,0.124679912871107,0.00334963571511284,0.102893460261091,104
