X,Y,L_m_Upstream,Max_Vel,Min_Vel,Mean_Vel,StreamNumber
304824.94766718,3498379.75942367,52728.0389183032,0.440602933907057,0.011891832963701,0.335421050906475,7
313494.94766718,3513079.75942367,56645.9783106966,0.440602933907057,0.0136975861180753,0.39628885347234,4
334944.94766718,3530479.75942367,126141.06483833,0.440602933907057,0.0120935412230293,0.349906197165908,103
332214.94766718,3521269.75942367,118894.67740078,0.440602933907057,0.0129479184297241,0.349609182957459,102
335844.94766718,3492949.75942367,108260.056198321,0.440602933907057,0.0139756686407411,0.376914219904236,19
326214.94766718,3489979.75942367,73144.6406361014,0.440602933907057,0.0127261632302832,0.294262265778537,12
332304.94766718,3531529.75942367,129414.079990231,0.440602933907057,0.0120158137328155,0.329069200865624,98
324654.94766718,3531649.75942367,133785.400333792,0.440602933907057,0.0121265827087085,0.320584768955512,97
315624.94766718,3483709.75942367,71864.0518910709,0.440602933907057,0.012746302543265,0.306217062311624,11
329004.94766718,3524839.75942367,126833.714190967,0.440602933907057,0.0123994354634784,0.333940580383104,99
330234.94766718,3523069.75942367,124631.805102377,0.440602933907057,0.0119522304033405,0.337617028217525,100
339174.94766718,3494959.75942367,93010.5821821197,0.440602933907057,0.0123712156523658,0.386434364671889,18
327834.94766718,3499639.75942367,75676.1839254269,0.440602933907057,0.012064035687046,0.396836121483591,14
372054.94766718,3532759.75942367,167595.740136509,0.440602933907057,0.0244201718200012,0.311765179576229,86
328884.94766718,3520819.75942367,104314.248840283,0.440602933907057,0.0147248914591211,0.339207066076442,105
332484.94766718,3493459.75942367,97152.1968981946,0.440602933907057,0.0130225070853472,0.371119761028961,16
329634.94766718,3494719.75942367,81265.960979661,0.440602933907057,0.0124520420195821,0.371625682306281,15
364074.94766718,3472279.75942367,140602.679554406,0.440602933907057,0.0200093233636669,0.363095490836853,28
431874.94766718,3437359.75942367,251090.22925361,0.440602933907057,0.0321197653009386,0.356697344285657,50
310434.94766718,3530479.75942367,47615.915549465,0.440602933907057,0.0129966494812785,0.206197654570359,1
410424.94766718,3474319.75942367,203447.846174318,0.440602933907057,0.0294787599577742,0.362874454389688,69
407754.94766718,3487279.75942367,187590.727138236,0.440602933907057,0.0182708382987121,0.359046879294684,80
428544.94766718,3440299.75942367,245077.58856649,0.440602933907057,0.0274779526285583,0.358513534911465,49
414714.94766718,3461629.75942367,215035.553955431,0.440602933907057,0.0122715334652938,0.369977090608149,68
301284.94766718,3487549.75942367,81987.4241767194,0.440602933907057,0.0125560860290607,0.286636091703414,9
334854.94766718,3490669.75942367,111538.067017464,0.440602933907057,0.0127730672796358,0.371457725140082,21
