X,Y,L_m_Upstream,Max_Vel,Min_Vel,Mean_Vel,StreamNumber
304824.94766718,3498379.75942367,52728.0389183032,1.47074478662308,0.039695267527304,1.11964475036473,7
313494.94766718,3513079.75942367,56645.9783106966,1.47074478662308,0.0457229215290007,1.32282315978456,4
334944.94766718,3530479.75942367,126141.06483833,1.47074478662308,0.0403685752790145,1.16799656944051,103
332214.94766718,3521269.75942367,118894.67740078,1.47074478662308,0.0432205100389882,1.16700512779314,102
335844.94766718,3492949.75942367,108260.056198321,1.47074478662308,0.0466511686853121,1.25815009676081,19
326214.94766718,3489979.75942367,73144.6406361014,1.47074478662308,0.0424802850464033,0.982255586579849,12
332304.94766718,3531529.75942367,129414.079990231,1.47074478662308,0.0401091187656509,1.09844209914733,98
324654.94766718,3531649.75942367,133785.400333792,1.47074478662308,0.0404788686726013,1.07012083063329,97
315624.94766718,3483709.75942367,71864.0518910709,1.47074478662308,0.0425475106304716,1.02216102824422,11
329004.94766718,3524839.75942367,126833.714190967,1.47074478662308,0.0413896587189478,1.11470289878719,99
330234.94766718,3523069.75942367,124631.805102377,1.47074478662308,0.039896875852259,1.12697498340047,100
339174.94766718,3494959.75942367,93010.5821821197,1.47074478662308,0.0412954602084989,1.28992860345563,18
327834.94766718,3499639.75942367,75676.1839254269,1.47074478662308,0.040270084983366,1.32464995555121,14
371814.94766718,3532519.75942367,167221.181695282,1.47074478662308,0.0821760983797646,1.04274193702048,86
328824.94766718,3520639.75942367,104109.396026541,1.47074478662308,0.0495133217898526,1.13453089098112,105
332484.94766718,3493459.75942367,97152.1968981946,1.47074478662308,0.0434694890356238,1.23880803267934,16
329634.94766718,3494719.75942367,81265.960979661,1.47074478662308,0.0415652608590552,1.24049681190389,15
364344.94766718,3472339.75942367,140307.826740664,1.47074478662308,0.0670816444484723,1.21464315742449,28
432204.94766718,3437719.75942367,250551.112371156,1.47074478662308,0.126590460977781,1.19266481549609,50
310434.94766718,3530479.75942367,47615.915549465,1.47074478662308,0.0433831756376592,0.688293477267753,1
410064.94766718,3474349.75942367,203000.86132622,1.47074478662308,0.098977560743771,1.21363816809009,69
407604.94766718,3487069.75942367,187318.59510388,1.47074478662308,0.0614863552246109,1.2000284919273,80
428664.94766718,3440689.75942367,244637.882939005,1.47074478662308,0.103514498006482,1.19882473705005,49
414564.94766718,3461629.75942367,214860.701141688,1.47074478662308,0.0415652608590552,1.23599116630824,68
301284.94766718,3487549.75942367,81987.4241767194,1.47074478662308,0.0419125626420076,0.956799206470419,9
334854.94766718,3490669.75942367,111538.067017464,1.47074478662308,0.0426368520611645,1.23993616623508,21
403974.94766718,3478189.75942367,185981.904628297,1.47074478662308,0.0466131447155294,1.24452950939898,75
346884.94766718,3524779.75942367,116009.164415257,1.47074478662308,0.047196434696532,1.22129912578905,104
345084.94766718,3477859.75942367,130682.759646672,1.47074478662308,0.0413426071592604,1.20878532925655,22
406044.94766718,3477919.75942367,188033.447917622,1.47074478662308,0.0582303601305882,1.23137374841673,74
310314.94766718,3471049.75942367,92423.7401875201,1.47074478662308,0.0497938903420085,0.858749374447052,10
403374.94766718,3485059.75942367,181839.04099541,1.47074478662308,0.0402083104405778,1.2306610333918,81
406824.94766718,3476389.75942367,193533.956570387,1.47074478662308,0.0711382441019924,1.22777197340001,70
358494.94766718,3463069.75942367,150948.112447663,1.47074478662308,0.0642686607762202,1.15598570497787,26
404034.94766718,3480529.75942367,181510.807230501,1.47074478662308,0.0510351426071775,1.24227520519881,77
357474.94766718,3466009.75942367,149006.274785822,1.47074478662308,0.0705461221729979,1.1647387059217,25
305844.94766718,3493759.75942367,78759.1189850614,1.47074478662308,0.040552101817498,0.964772569942368,8
422634.94766718,3434779.75942367,252339.934881095,1.47074478662308,0.296495814459172,1.16504386758847,47
350604.94766718,3553219.75942367,157467.95226313,1.47074478662308,0.0730356652122462,1.03779369446216,89
437124.94766718,3433219.75942367,262645.956519382,1.47074478662308,0.121423885729966,1.17876205996224,52
336024.94766718,3494479.75942367,92159.9220103399,1.47074478662308,0.0399845126138328,1.2984860748532,17
401184.94766718,3487849.75942367,173886.694680805,1.47074478662308,0.0603695024667928,1.23693937964746,82
323214.94766718,3493609.75942367,67429.7163956096,1.47074478662308,0.0400593589779284,1.06549372536874,13
356634.94766718,3548989.75942367,162449.932778471,1.47074478662308,0.0902270756299236,1.01838449427599,88
427314.94766718,3441319.75942367,243328.17731152,1.47074478662308,0.103765003850453,1.1924934838358,48
461274.94766718,3440419.75942367,284485.198924295,1.47074478662308,0.860951553282605,1.17304833230408,56
406764.94766718,3475189.75942367,192388.443584864,1.47074478662308,0.0453760239846831,1.23344729099353,71
437034.94766718,3429799.75942367,266522.718421714,1.47074478662308,0.0490306316037272,1.16917894281142,53
409974.94766718,3436999.75942367,244982.807179497,1.47074478662308,0.1611401151366,1.1697320091106,45
433524.94766718,3438859.75942367,250728.097219254,1.47074478662308,0.0881409341342756,1.1978239280205,51
311844.94766718,3511219.75942367,55307.5216000221,1.47074478662308,0.0418665511983038,1.35170365535375,3
443664.94766718,3435139.75942367,262382.35262245,1.47074478662308,0.0552531160167581,1.18934071817929,54
415824.94766718,3439309.75942367,239996.562595444,1.47074478662308,0.0829029254145641,1.18463628431901,46
404874.94766718,3476449.75942367,188372.859172592,1.47074478662308,0.0454557302318182,1.24413846326608,73
344604.94766718,3472549.75942367,150875.686040792,1.47074478662308,0.0782477963283361,1.12039284057386,23
460404.94766718,3440719.75942367,283490.934855583,1.47074478662308,0.125850647129242,1.1738238250087,57
428364.94766718,3452719.75942367,240255.019306119,1.47074478662308,0.0615560567196884,1.19940752078647,65
373974.94766718,3472369.75942367,148956.569158337,1.47074478662308,0.0632825003954742,1.23548054331918,34
332634.94766718,3540709.75942367,142712.305089624,1.47074478662308,0.0408065847061822,1.11835460077222,95
402744.94766718,3478219.75942367,181098.086451115,1.47074478662308,0.0429469563546717,1.25740296589104,76
403014.94766718,3481249.75942367,180540.512857986,1.47074478662308,0.0403070689898826,1.25000479324362,78
309204.94766718,3513319.75942367,36937.8333035729,1.47074478662308,0.0411534420173419,1.1705700085067,2
337524.94766718,3493009.75942367,105285.426330344,1.47074478662308,0.0422548222075702,1.29169688290408,20
458304.94766718,3439489.75942367,280757.188105153,1.47074478662308,0.115476312819605,1.17545014220357,58
401604.94766718,3492949.75942367,178532.279093077,1.47074478662308,0.0547784118427036,1.16880176398783,84
390864.94766718,3499339.75942367,172918.532342646,1.47074478662308,0.0395301101221388,1.20024549121418,85
377874.94766718,3470899.75942367,157900.164389753,1.47074478662308,0.0743586613803655,1.20588528258075,37
422874.94766718,3460609.75942367,228524.439226604,1.47074478662308,0.101391641205321,1.1979154358936,66
333384.94766718,3538729.75942367,140313.188207169,1.47074478662308,0.0399595083967462,1.13315615166661,96
354924.94766718,3469729.75942367,138646.283451338,1.47074478662308,0.0398214853072203,1.20313617115217,24
376104.94766718,3472309.75942367,151762.376516375,1.47074478662308,0.0571825035922235,1.22867945081262,35
437934.94766718,3444259.75942367,254127.874273489,1.47074478662308,0.0646588813557804,1.19113451281416,63
443574.94766718,3440509.75942367,263070.220588094,1.47074478662308,0.130099517129995,1.18461844086098,60
330594.94766718,3544789.75942367,151643.473914169,1.47074478662308,0.0409267814147586,1.09680567110331,94
320664.94766718,3557779.75942367,175829.41546019,1.47074478662308,0.0400469018481407,1.03007989226839,91
329784.94766718,3576559.75942367,185978.157877864,1.47074478662308,0.0492471578501869,1.00365237419074,90
461274.94766718,3440419.75942367,284485.198924295,1.47074478662308,0.860951553282605,1.17304833230408,55
407514.94766718,3488599.75942367,182935.365671729,1.47074478662308,0.158381255615291,1.14498288586544,83
437784.94766718,3445549.75942367,255321.843969686,1.47074478662308,0.0791661752040464,1.18666600097541,62
437334.94766718,3445729.75942367,255506.991155943,1.47074478662308,0.0573342888925197,1.18588799939327,61
369834.94766718,3469999.75942367,152723.108114905,1.47074478662308,0.0407341635190124,1.21042115056117,31
