X,Y,L_m_Upstream,Max_Vel,Min_Vel,Mean_Vel,StreamNumber
304824.94766718,3498379.75942367,52728.0389183032,0.20797862963835,0.00465763588793503,0.157674055845486,7
313494.94766718,3513079.75942367,56645.9783106966,0.20797862963835,0.00540421801694488,0.186815317404899,4
335004.94766718,3530299.75942367,125936.212024587,0.20797862963835,0.00507874190289156,0.164244953030742,103
332214.94766718,3521269.75942367,118894.67740078,0.20797862963835,0.00509361166913373,0.163896384582289,102
335844.94766718,3492949.75942367,108260.056198321,0.20797862963835,0.0055196608264033,0.177263165089699,19
326214.94766718,3489979.75942367,73144.6406361014,0.20797862963835,0.00500190845533081,0.137706916623916,12
332304.94766718,3531529.75942367,129414.079990231,0.20797862963835,0.00470871763458622,0.15401354915148,98
324684.94766718,3531619.75942367,133742.97392692,0.20797862963835,0.00479486750505114,0.149986396202134,97
315624.94766718,3483709.75942367,71864.0518910709,0.20797862963835,0.00501023335015153,0.143265447905209,11
329004.94766718,3524839.75942367,126833.714190967,0.20797862963835,0.00486694633331322,0.1563586270764,99
330234.94766718,3523069.75942367,124631.805102377,0.20797862963835,0.00468251702696605,0.158135612578357,100
339174.94766718,3494959.75942367,93010.5821821197,0.20797862963835,0.00485529806668081,0.181999056715409,18
327834.94766718,3499639.75942367,75676.1839254269,0.20797862963835,0.00472859310159925,0.18701424506611,14
371184.94766718,3532219.75942367,166424.491219699,0.20797862963835,0.0106606297026512,0.146458147165564,86
329124.94766718,3519769.75942367,103115.131957829,0.20797862963835,0.0061157194313643,0.161287627477159,105
332484.94766718,3493459.75942367,97152.1968981946,0.20797862963835,0.00512447489192131,0.174691058231797,16
329634.94766718,3494719.75942367,81265.960979661,0.20797862963835,0.00488866434980309,0.174975914480314,15
365184.94766718,3472639.75942367,139124.151416982,0.20797862963835,0.00850682998152709,0.172245424636639,28
432444.94766718,3437959.75942367,250158.9803368,0.20797862963835,0.0158039566026703,0.167313692904188,50
310434.94766718,3530479.75942367,47615.915549465,0.20797862963835,0.00511377452018269,0.0957655332454236,1
409254.94766718,3474379.75942367,202103.876478121,0.20797862963835,0.0125351907658058,0.171106509902813,69
407244.94766718,3486679.75942367,186666.757442039,0.20797862963835,0.00771469269673038,0.169044362702594,80
428604.94766718,3441019.75942367,244190.898090906,0.20797862963835,0.0129185809544194,0.168258480073226,49
414354.94766718,3461539.75942367,214408.569107332,0.20797862963835,0.00519706748086357,0.173800115510665,68
301284.94766718,3487549.75942367,81987.4241767194,0.20797862963835,0.00493163167494607,0.13366692003109,9
334854.94766718,3490669.75942367,111538.067017464,0.20797862963835,0.0050212980172471,0.174567102325365,21
403584.94766718,3477799.75942367,185360.066966456,0.20797862963835,0.00579327056629144,0.175402952144043,75
346884.94766718,3524779.75942367,116009.164415257,0.20797862963835,0.00558752913580424,0.1716366363359,104
345534.94766718,3478009.75942367,130170.627612316,0.20797862963835,0.00626264052327173,0.170801140519964,22
