X,Y,L_m_Upstream,Max_Vel,Min_Vel,Mean_Vel,StreamNumber
304824.94766718,3498379.75942367,52728.0389183032,0.437594064575253,0.0130572156466521,0.333934280117919,7
313494.94766718,3513079.75942367,56645.9783106966,0.437594064575253,0.0149809858109944,0.393879565008789,4
334944.94766718,3530479.75942367,126141.06483833,0.437594064575253,0.0132724884999479,0.348911913432047,103
332214.94766718,3521269.75942367,118894.67740078,0.437594064575253,0.0141832353752512,0.348548994227598,102
335844.94766718,3492949.75942367,108260.056198321,0.437594064575253,0.0152765922983844,0.375108952955373,19
326214.94766718,3489979.75942367,73144.6406361014,0.437594064575253,0.013947014314413,0.293691014980111,12
332304.94766718,3531529.75942367,129414.079990231,0.437594064575253,0.0131895458496158,0.328376787665701,98
324654.94766718,3531649.75942367,133785.400333792,0.437594064575253,0.0133077424279942,0.3200261501497,97
315624.94766718,3483709.75942367,71864.0518910709,0.437594064575253,0.0139684720758056,0.305654012991982,11
329004.94766718,3524839.75942367,126833.714190967,0.437594064575253,0.0135987639675772,0.333159553024324,99
330234.94766718,3523069.75942367,124631.805102377,0.437594064575253,0.0131216852896494,0.33676058813894,100
339174.94766718,3494959.75942367,93010.5821821197,0.437594064575253,0.0135686733634039,0.384285133272594,18
327834.94766718,3499639.75942367,75676.1839254269,0.437594064575253,0.0132410050258943,0.394489679386604,14
372444.94766718,3533089.75942367,168140.004205222,0.437594064575253,0.025600641892915,0.310712418136014,86
328794.94766718,3521269.75942367,104936.086502124,0.437594064575253,0.0151700563515845,0.335868090984929,105
332484.94766718,3493459.75942367,97152.1968981946,0.437594064575253,0.0142626643575352,0.369174572441274,16
329634.94766718,3494719.75942367,81265.960979661,0.437594064575253,0.0136548529270961,0.369624232877119,15
364014.94766718,3471829.75942367,141314.517216247,0.437594064575253,0.0195324352407279,0.359893829185981,28
431664.94766718,3437119.75942367,251417.214101709,0.437594064575253,0.0342986133852074,0.355709197870653,50
310434.94766718,3530479.75942367,47615.915549465,0.437594064575253,0.0142351301951445,0.206709769667113,1
410814.94766718,3474709.75942367,204069.683836159,0.437594064575253,0.0292486730951565,0.360872647979943,69
408084.94766718,3487309.75942367,188007.711986334,0.437594064575253,0.0185587375736932,0.357283952480225,80
428334.94766718,3440059.75942367,245422.147007717,0.437594064575253,0.0290051026692709,0.357402719294102,49
414894.94766718,3461659.75942367,215270.406769173,0.437594064575253,0.0132567641202594,0.368579405598098,68
301284.94766718,3487549.75942367,81987.4241767194,0.437594064575253,0.0137657649978784,0.286625749825255,9
334854.94766718,3490669.75942367,111538.067017464,0.437594064575253,0.0139969875460667,0.369831639707016,21
404274.94766718,3478639.75942367,186626.463069524,0.437594064575253,0.0148322273906842,0.370300461685389,75
346884.94766718,3524779.75942367,116009.164415257,0.437594064575253,0.0154501595172257,0.364617519760283,104
345084.94766718,3477859.75942367,130682.759646672,0.437594064575253,0.0135837341393268,0.36060975048089,22
406494.94766718,3478339.75942367,188770.138393206,0.437594064575253,0.0173968135624085,0.366382234365626,74
310344.94766718,3470809.75942367,92676.1665943913,0.437594064575253,0.0161489433100299,0.256789469184653,10
403374.94766718,3485059.75942367,181839.04099541,0.437594064575253,0.0132212570428661,0.367504844658314,81
407394.94766718,3476899.75942367,194420.64704597,0.437594064575253,0.0225532816921817,0.365100218780832,70
357864.94766718,3462679.75942367,151799.655736988,0.437594064575253,0.0172579975367879,0.343454955778799,26
404574.94766718,3480679.75942367,182197.7920786,0.437594064575253,0.0157839840899664,0.369497469052256,77
357084.94766718,3465319.75942367,149988.112447663,0.437594064575253,0.0209066157978959,0.345503013420497,25
305844.94766718,3493759.75942367,78759.1189850614,0.437594064575253,0.01333114902849,0.288813644685295,8
422664.94766718,3433429.75942367,254258.168646004,0.437594064575253,0.0910749462233833,0.346573727260966,47
351174.94766718,3553759.75942367,158349.495552456,0.437594064575253,0.0203810587409492,0.309220908918352,89
437094.94766718,3432469.75942367,263433.235739996,0.437594064575253,0.0381010512278516,0.35157403430323,52
336024.94766718,3494479.75942367,92159.9220103399,0.437594064575253,0.013149706658878,0.386821594006053,17
401664.94766718,3487579.75942367,174591.253122032,0.437594064575253,0.0159167146378678,0.367727593219903,82
323214.94766718,3493609.75942367,67429.7163956096,0.437594064575253,0.0131736370185351,0.318355528760184,13
357384.94766718,3548539.75942367,163474.196847183,0.437594064575253,0.0275864048451502,0.303274550698454,88
426684.94766718,3440869.75942367,244162.147007717,0.437594064575253,0.0324960799150149,0.355536355826936,48
463914.94766718,3442549.75942367,288666.224895339,0.437594064575253,0.259731896190747,0.349749559334394,56
406974.94766718,3475669.75942367,192955.428432963,0.437594064575253,0.0134967070227242,0.36731518697379,71
436734.94766718,3429829.75942367,266835.144828585,0.437594064575253,0.0159279162701399,0.349393968290819,53
409614.94766718,3436189.75942367,246146.776875694,0.437594064575253,0.049949842511542,0.348428429767702,45
433674.94766718,3438319.75942367,251422.361287966,0.437594064575253,0.0269302104409518,0.357306917807083,51
311844.94766718,3511219.75942367,55307.5216000221,0.437594064575253,0.0137510725498268,0.402414685955958,3
443994.94766718,3434929.75942367,262799.337470549,0.437594064575253,0.0174819508510342,0.355265185808645,54
415404.94766718,3438919.75942367,240648.400257285,0.437594064575253,0.026274967157841,0.353364293505864,46
405234.94766718,3476839.75942367,188964.696834433,0.437594064575253,0.0141971084562686,0.370419130371931,73
343794.94766718,3472759.75942367,151847.229330118,0.437594064575253,0.0149558589206321,0.332735136475236,23
460854.94766718,3441169.75942367,284162.478144909,0.437594064575253,0.039947432793242,0.350633358789119,57
428604.94766718,3453079.75942367,240774.430561088,0.437594064575253,0.0192114161350301,0.357896554567507,65
374244.94766718,3471499.75942367,149938.406820178,0.437594064575253,0.0198681036800788,0.366200669198789,34
332634.94766718,3540709.75942367,142712.305089624,0.437594064575253,0.0134124771181254,0.334521297570893,95
402804.94766718,3478309.75942367,181212.939264858,0.437594064575253,0.0140253955349038,0.375167909956911,76
403014.94766718,3481249.75942367,180540.512857986,0.437594064575253,0.0132528276087644,0.373180517320524,78
309204.94766718,3513319.75942367,36937.8333035729,0.437594064575253,0.0135233037199812,0.348798682161013,2
337524.94766718,3493009.75942367,105285.426330344,0.437594064575253,0.0138750418439606,0.385058864746388,20
458634.94766718,3439909.75942367,281338.731394479,0.437594064575253,0.0350010308525924,0.351203196206157,58
401574.94766718,3493459.75942367,179189.263941176,0.437594064575253,0.0173084974439452,0.347913675257844,84
390864.94766718,3499339.75942367,172918.532342646,0.437594064575253,0.0130043953824035,0.358441593197703,85
377754.94766718,3469939.75942367,158909.870017238,0.437594064575253,0.0224264630321482,0.357514383304188,37
423564.94766718,3460189.75942367,229405.98251593,0.437594064575253,0.0291405824070622,0.356854282133285,66
333384.94766718,3538729.75942367,140313.188207169,0.437594064575253,0.0131417118730241,0.338921807456439,96
354924.94766718,3469729.75942367,138646.283451338,0.437594064575253,0.0130975782123744,0.359156652374652,24
376134.94766718,3471529.75942367,152579.655736988,0.437594064575253,0.0160253125719109,0.364503105825624,35
438264.94766718,3444229.75942367,254580.006307845,0.437594064575253,0.0172700462095945,0.355630864523018,63
443604.94766718,3441319.75942367,263917.499808708,0.437594064575253,0.0400779380463571,0.353218348860065,60
330594.94766718,3544789.75942367,151643.473914169,0.437594064575253,0.0134508848901627,0.328295016225997,94
320664.94766718,3557779.75942367,175829.41546019,0.437594064575253,0.0131696542313037,0.308838169329817,91
329394.94766718,3576769.75942367,186455.142725963,0.437594064575253,0.014889525035082,0.300392979434357,90
461694.94766718,3440389.75942367,284984.90455178,0.437594064575253,0.024078146990318,0.35055027399641,55
408564.94766718,3489559.75942367,184626.025843509,0.437594064575253,0.048932979660856,0.339556533321307,83
438234.94766718,3445879.75942367,255926.108038398,0.437594064575253,0.0252007044124521,0.354189458937252,62
437694.94766718,3445909.75942367,255941.549597171,0.437594064575253,0.018132543717512,0.354135151022137,61
369744.94766718,3469849.75942367,152910.387335518,0.437594064575253,0.0132291628062495,0.360876237856035,31
