X,Y,L_m_Upstream,Max_Vel,Min_Vel,Mean_Vel,StreamNumber
304824.94766718,3498379.75942367,52728.0389183032,1.05589749184226,0.0315065545167431,0.805770455682276,7
313494.94766718,3513079.75942367,56645.9783106966,1.05589749184226,0.0361485372488025,0.950416101243026,4
334944.94766718,3530479.75942367,126141.06483833,1.05589749184226,0.0320259995555542,0.841910903486271,103
332214.94766718,3521269.75942367,118894.67740078,1.05589749184226,0.0342235964134307,0.84103519353328,102
335844.94766718,3492949.75942367,108260.056198321,1.05589749184226,0.0368618242283925,0.905123342972217,19
326214.94766718,3489979.75942367,73144.6406361014,1.05589749184226,0.033653604162961,0.708665019017361,12
332304.94766718,3531529.75942367,129414.079990231,1.05589749184226,0.0318258621598668,0.792360442118848,98
324654.94766718,3531649.75942367,133785.400333792,1.05589749184226,0.0321110659154872,0.772210677937319,97
315624.94766718,3483709.75942367,71864.0518910709,1.05589749184226,0.0337053809082809,0.737531268855347,11
329004.94766718,3524839.75942367,126833.714190967,1.05589749184226,0.0328132895939917,0.803901069277819,99
330234.94766718,3523069.75942367,124631.805102377,1.05589749184226,0.0316621172627938,0.812590227228921,100
339174.94766718,3494959.75942367,93010.5821821197,1.05589749184226,0.0327406821341408,0.927265109888211,18
327834.94766718,3499639.75942367,75676.1839254269,1.05589749184226,0.031950031154749,0.951888283554038,14
372324.94766718,3533029.75942367,167995.151391479,1.05589749184226,0.0619602517006894,0.750325962066879,86
328824.94766718,3521209.75942367,104863.660095253,1.05589749184226,0.0369927435497443,0.810968235960207,105
332484.94766718,3493459.75942367,97152.1968981946,1.05589749184226,0.0344152554645072,0.890803913145043,16
329634.94766718,3494719.75942367,81265.960979661,1.05589749184226,0.0329486300761197,0.891888926322381,15
363954.94766718,3471889.75942367,141229.664402504,1.05589749184226,0.0476436218757797,0.868824624872534,28
431784.94766718,3437269.75942367,251217.508474224,1.05589749184226,0.0827774693151115,0.858866841413333,50
310434.94766718,3530479.75942367,47615.915549465,1.05589749184226,0.034348816599445,0.498782650406039,1
410724.94766718,3474589.75942367,203912.404615545,1.05589749184226,0.0707002111372143,0.871333316551531,69
407994.94766718,3487279.75942367,187905.285579463,1.05589749184226,0.0448424426456139,0.862579174144943,80
428424.94766718,3440179.75942367,245264.867787103,1.05589749184226,0.0710922469324905,0.862862313081345,49
414894.94766718,3461659.75942367,215270.406769173,1.05589749184226,0.0319880572377352,0.889367798654897,68
301284.94766718,3487549.75942367,81987.4241767194,1.05589749184226,0.0332162565976718,0.6916168084493,9
334854.94766718,3490669.75942367,111538.067017464,1.05589749184226,0.0337741876311432,0.892389390952062,21
404274.94766718,3478549.75942367,186536.463069524,1.05589749184226,0.0358741968953593,0.89401423327701,75
346884.94766718,3524779.75942367,116009.164415257,1.05589749184226,0.0372806351901418,0.879807921915769,104
345084.94766718,3477859.75942367,130682.759646672,1.05589749184226,0.0327770232018326,0.870137330213157,22
406434.94766718,3478339.75942367,188685.285579463,1.05589749184226,0.0420179273505206,0.884385198030771,74
310344.94766718,3470809.75942367,92676.1665943913,1.05589749184226,0.0389667733576653,0.619623021410869,10
403374.94766718,3485059.75942367,181839.04099541,1.05589749184226,0.0319023800382543,0.886774924818155,81
407334.94766718,3476809.75942367,194305.794232228,1.05589749184226,0.054455568813252,0.881429647466237,70
357924.94766718,3462739.75942367,151714.802923246,1.05589749184226,0.0417125901345555,0.829113521653391,26
404514.94766718,3480709.75942367,182125.365671729,1.05589749184226,0.0381547029685518,0.891917618217847,77
357084.94766718,3465439.75942367,149868.112447663,1.05589749184226,0.0506579244384303,0.834431701188424,25
305844.94766718,3493759.75942367,78759.1189850614,1.05589749184226,0.0321675451339155,0.696896113819617,8
422544.94766718,3433639.75942367,253751.183797906,1.05589749184226,0.220403480570807,0.837489119981787,47
351114.94766718,3553669.75942367,158217.069145585,1.05589749184226,0.051332875401128,0.746773512178226,89
437094.94766718,3432679.75942367,263223.235739996,1.05589749184226,0.0921138242527074,0.849055484624741,52
336024.94766718,3494479.75942367,92159.9220103399,1.05589749184226,0.0317297317390441,0.933385491180892,17
401574.94766718,3487549.75942367,174488.826715161,1.05589749184226,0.0385680626905509,0.887834125758751,82
323214.94766718,3493609.75942367,67429.7163956096,1.05589749184226,0.0317874747679979,0.768179533372501,13
357324.94766718,3548629.75942367,163341.770440312,1.05589749184226,0.0668100164594505,0.732377559288721,88
426804.94766718,3440989.75942367,243974.867787103,1.05589749184226,0.0793532936213045,0.858468582044238,48
463044.94766718,3442069.75942367,287237.4023854,1.05589749184226,0.626808907148609,0.845047330401269,56
406944.94766718,3475609.75942367,192883.002026092,1.05589749184226,0.0327679449509801,0.886634013064852,71
436824.94766718,3429799.75942367,266732.718421714,1.05589749184226,0.0385948819938574,0.843398381625455,53
409584.94766718,3436399.75942367,245881.924061952,1.05589749184226,0.120966144448733,0.841586251548797,45
433584.94766718,3438409.75942367,251277.508474224,1.05589749184226,0.0652883081718166,0.862623365005221,51
311844.94766718,3511219.75942367,55307.5216000221,1.05589749184226,0.0331808042908363,0.971011016782918,3
443904.94766718,3434989.75942367,262684.484656806,1.05589749184226,0.0427720802721176,0.857575179634907,54
415434.94766718,3439039.75942367,240515.973850414,1.05589749184226,0.063650117688638,0.853125474045512,46
405234.94766718,3476779.75942367,188904.696834433,1.05589749184226,0.0342988303854446,0.894132445345367,73
343914.94766718,3472729.75942367,151714.802923246,1.05589749184226,0.0472923096402363,0.803590139377045,23
460704.94766718,3441019.75942367,283932.772517424,1.05589749184226,0.0966127252835027,0.846634708482622,57
428514.94766718,3453019.75942367,240659.577747346,1.05589749184226,0.0464373223616727,0.863955813325392,65
374214.94766718,3471589.75942367,149835.980413307,1.05589749184226,0.0480705362869775,0.884225156896046,34
332634.94766718,3540709.75942367,142712.305089624,1.05589749184226,0.0323637866573137,0.807186906010196,95
402804.94766718,3478309.75942367,181212.939264858,1.05589749184226,0.0338427350055013,0.905265603928409,76
403014.94766718,3481249.75942367,180540.512857986,1.05589749184226,0.0319785585883003,0.900470102640923,78
309204.94766718,3513319.75942367,36937.8333035729,1.05589749184226,0.0326312069456637,0.841637680824538,2
337524.94766718,3493009.75942367,105285.426330344,1.05589749184226,0.0334799373854964,0.929132093900734,20
458574.94766718,3439759.75942367,281139.025766994,1.05589749184226,0.0847929016713555,0.847927490427988,58
401634.94766718,3493369.75942367,179074.411127433,1.05589749184226,0.0420579479461918,0.839979910511461,84
390864.94766718,3499339.75942367,172918.532342646,1.05589749184226,0.0313791012694221,0.864905650849637,85
377754.94766718,3470059.75942367,158789.870017238,1.05589749184226,0.0548314448590642,0.863395153538637,37
423414.94766718,3460279.75942367,229218.703295316,1.05589749184226,0.0711417768984621,0.861694987826901,66
333384.94766718,3538729.75942367,140313.188207169,1.05589749184226,0.0317104406311101,0.817805165550542,96
354924.94766718,3469729.75942367,138646.283451338,1.05589749184226,0.0316039478210875,0.866631060887344,24
376134.94766718,3471619.75942367,152489.655736988,1.05589749184226,0.0402067527826538,0.880121343899296,35
438234.94766718,3444289.75942367,254490.006307845,1.05589749184226,0.0417763032537857,0.858468922202087,63
443574.94766718,3441109.75942367,263695.073401837,1.05589749184226,0.0970835889996148,0.853021168994748,60
330594.94766718,3544789.75942367,151643.473914169,1.05589749184226,0.032456463120375,0.792163130808947,94
320664.94766718,3557779.75942367,175829.41546019,1.05589749184226,0.0317778644570074,0.745214514499957,91
329454.94766718,3576739.75942367,186382.716319091,1.05589749184226,0.0363667543030866,0.725100039301823,90
461544.94766718,3440389.75942367,284834.90455178,1.05589749184226,0.0582466199344941,0.846361601939042,55
408414.94766718,3489409.75942367,184361.173029767,1.05589749184226,0.118412641687055,0.82042226193431,83
438114.94766718,3445759.75942367,255756.402410913,1.05589749184226,0.0610179156634911,0.855090966298883,62
437604.94766718,3445879.75942367,255839.123190299,1.05589749184226,0.0442000529814845,0.854855393148431,61
369744.94766718,3469849.75942367,152910.387335518,1.05589749184226,0.0319214563384224,0.870780353905209,31
