X,Y,L_m_Upstream,Max_Vel,Min_Vel,Mean_Vel,StreamNumber
304824.94766718,3498379.75942367,52728.0389183032,1.46070109752609,0.0435853471737837,1.11468186832764,7
313494.94766718,3513079.75942367,56645.9783106966,1.46070109752609,0.0500069452207553,1.3147808882186,4
334944.94766718,3530479.75942367,126141.06483833,1.46070109752609,0.044303933915544,1.16467762282108,103
332214.94766718,3521269.75942367,118894.67740078,1.46070109752609,0.0473440321893068,1.16346618847321,102
335844.94766718,3492949.75942367,108260.056198321,1.46070109752609,0.0509936878562741,1.25212406572656,19
326214.94766718,3489979.75942367,73144.6406361014,1.46070109752609,0.0465555197510495,0.98034873560591,12
332304.94766718,3531529.75942367,129414.079990231,1.46070109752609,0.0440270690533816,1.09613080472415,98
324654.94766718,3531649.75942367,133785.400333792,1.46070109752609,0.0444216125029796,1.06825614560028,97
315624.94766718,3483709.75942367,71864.0518910709,1.46070109752609,0.0466271463523999,1.02028155403343,11
329004.94766718,3524839.75942367,126833.714190967,1.46070109752609,0.0453930504558349,1.11209580784944,99
330234.94766718,3523069.75942367,124631.805102377,1.46070109752609,0.043800548626241,1.12411616271704,100
339174.94766718,3494959.75942367,93010.5821821197,1.46070109752609,0.0452926071863773,1.28275440956697,18
327834.94766718,3499639.75942367,75676.1839254269,1.46070109752609,0.04419884120788,1.31681746689604,14
372144.94766718,3532849.75942367,167723.019357123,1.46070109752609,0.0863220398297145,1.03940975849078,86
328944.94766718,3521149.75942367,104718.807281511,1.46070109752609,0.0513447607273227,1.12334548638482,105
332484.94766718,3493459.75942367,97152.1968981946,1.46070109752609,0.0476091683302875,1.23231493934251,16
329634.94766718,3494719.75942367,81265.960979661,1.46070109752609,0.0455802769549141,1.23381591832126,15
363984.94766718,3472099.75942367,141007.237995633,1.46070109752609,0.0697191563474835,1.20391905894742,28
432024.94766718,3437509.75942367,250878.097219254,1.46070109752609,0.114530169928119,1.18936329618332,50
310434.94766718,3530479.75942367,47615.915549465,1.46070109752609,0.0475172585342472,0.690002931632987,1
410514.94766718,3474409.75942367,203610.272581189,1.46070109752609,0.105243278737485,1.20693296788119,69
407844.94766718,3487369.75942367,187718.006358849,1.46070109752609,0.0658524844656884,1.19434745104889,80
428604.94766718,3440389.75942367,244962.735752747,1.46070109752609,0.102308115013773,1.19494360105394,49
414804.94766718,3461599.75942367,215137.980362302,1.46070109752609,0.0447583616292174,1.23111988608955,68
301284.94766718,3487549.75942367,81987.4241767194,1.46070109752609,0.0459505045165652,0.956764684994923,9
334854.94766718,3490669.75942367,111538.067017464,1.46070109752609,0.0467223317812683,1.23450824805923,21
404184.94766718,3478459.75942367,186374.036662653,1.46070109752609,0.0500383308091977,1.23789564975179,75
346884.94766718,3524779.75942367,116009.164415257,1.46070109752609,0.0515730600360639,1.21710337138153,104
345084.94766718,3477859.75942367,130682.759646672,1.46070109752609,0.0453428804731998,1.20372532661595,22
406314.94766718,3478219.75942367,188515.579951978,1.46070109752609,0.0585667038622699,1.22431917903009,74
310344.94766718,3470809.75942367,92676.1665943913,1.46070109752609,0.0539056196745805,0.857170354527655,10
403374.94766718,3485059.75942367,181839.04099541,1.46070109752609,0.0441329218940262,1.22674134179496,81
407184.94766718,3476689.75942367,194088.515011614,1.46070109752609,0.0760402810207192,1.22061286104394,70
358074.94766718,3462769.75942367,151552.376516375,1.46070109752609,0.0579916432608296,1.14825575378913,26
404394.94766718,3480679.75942367,181968.086451115,1.46070109752609,0.0529709727695218,1.23478221466187,77
357144.94766718,3465619.75942367,149663.25963392,1.46070109752609,0.0736648253876358,1.15587925321563,25
305844.94766718,3493759.75942367,78759.1189850614,1.46070109752609,0.0444997443831886,0.964067938585524,8
422604.94766718,3434359.75942367,252846.919729194,1.46070109752609,0.307748751677323,1.16170968526198,47
350994.94766718,3553519.75942367,157999.789924971,1.46070109752609,0.0730792940921867,1.03438483841952,89
437124.94766718,3433039.75942367,262850.809333125,1.46070109752609,0.129003545608945,1.17627390115046,52
336024.94766718,3494479.75942367,92159.9220103399,1.46070109752609,0.0438940847321892,1.29122118568925,17
401454.94766718,3487579.75942367,174338.826715161,1.46070109752609,0.0544200719312562,1.22941061356028,82
323214.94766718,3493609.75942367,67429.7163956096,1.46070109752609,0.0439739649349732,1.06267956516931,13
357054.94766718,3548719.75942367,163034.491219698,1.46070109752609,0.0929291851057252,1.01498608276908,88
427044.94766718,3441169.75942367,243660.309345876,1.46070109752609,0.110124241289326,1.18885327744544,48
461364.94766718,3440509.75942367,284630.051738038,1.46070109752609,0.867539850062112,1.17176072281576,56
406914.94766718,3475489.75942367,192750.57561922,1.46070109752609,0.0454681129082363,1.22742345495059,71
436974.94766718,3429799.75942367,266582.718421714,1.46070109752609,0.0535021719390854,1.16748373168932,53
409794.94766718,3436669.75942367,245387.365620724,1.46070109752609,0.169788570499803,1.16626968516667,45
433434.94766718,3438619.75942367,251005.376439868,1.46070109752609,0.090648742649742,1.19443516820968,51
311844.94766718,3511219.75942367,55307.5216000221,1.46070109752609,0.0459014607183703,1.3432713581411,3
443754.94766718,3435049.75942367,262509.631843064,1.46070109752609,0.0597842038111652,1.18711770403442,54
415584.94766718,3439219.75942367,240273.841816058,1.46070109752609,0.0885435369065445,1.18117021626285,46
405114.94766718,3476689.75942367,188747.417613819,1.46070109752609,0.047905622829756,1.23782085900866,73
344094.94766718,3472639.75942367,151497.523702633,1.46070109752609,0.0780112595589355,1.11313271364405,23
460434.94766718,3440749.75942367,283533.361262455,1.46070109752609,0.133823338733363,1.17252898008073,57
428394.94766718,3452899.75942367,240472.298526732,1.46070109752609,0.0662023517501722,1.19601685932051,65
374214.94766718,3471799.75942367,149625.980413307,1.46070109752609,0.0670805272894186,1.22514555513981,34
332634.94766718,3540709.75942367,142712.305089624,1.46070109752609,0.0447712197970641,1.11664134883079,95
402804.94766718,3478309.75942367,181212.939264858,1.46070109752609,0.0468171584341687,1.25232086582927,76
403014.94766718,3481249.75942367,180540.512857986,1.46070109752609,0.0442383053166784,1.24568689420992,78
309204.94766718,3513319.75942367,36937.8333035729,1.46070109752609,0.0451411620610731,1.16429965370481,2
337524.94766718,3493009.75942367,105285.426330344,1.46070109752609,0.0463152736529138,1.28533714663873,20
458334.94766718,3439519.75942367,280799.614512025,1.46070109752609,0.123067470283437,1.17408145346525,58
401604.94766718,3493219.75942367,178911.984720562,1.46070109752609,0.058605709336372,1.16310911155364,84
390864.94766718,3499339.75942367,172918.532342646,1.46070109752609,0.0434090316699745,1.19648795760311,85
377754.94766718,3470299.75942367,158549.870017238,1.46070109752609,0.0765846069036236,1.19641316457868,37
423174.94766718,3460399.75942367,228911.424074703,1.46070109752609,0.105371926883451,1.19358866972542,66
333384.94766718,3538729.75942367,140313.188207169,1.46070109752609,0.0438673979157612,1.13133037260841,96
354924.94766718,3469729.75942367,138646.283451338,1.46070109752609,0.043720078535158,1.1988748449243,24
376104.94766718,3471769.75942367,152327.229330117,1.46070109752609,0.0591161253359772,1.21889571212748,35
438084.94766718,3444319.75942367,254302.727087231,1.46070109752609,0.06885654845755,1.18837467508644,63
443544.94766718,3440719.75942367,263292.646994966,1.46070109752609,0.135019667301593,1.18189829648205,60
330594.94766718,3544789.75942367,151643.473914169,1.46070109752609,0.044899426003021,1.09585784939548,94
320664.94766718,3557779.75942367,175829.41546019,1.46070109752609,0.0439606702809752,1.03091035600744,91
329574.94766718,3576649.75942367,186225.437098478,1.46070109752609,0.0513048635796638,1.00381366682467,90
461364.94766718,3440479.75942367,284617.625331166,1.46070109752609,0.0808436394319234,1.17166129205102,55
408054.94766718,3489289.75942367,183884.188181668,1.46070109752609,0.164339014868842,1.13739986969377,83
437904.94766718,3445669.75942367,255509.123190299,1.46070109752609,0.0850084573988939,1.18399051323421,62
437454.94766718,3445789.75942367,255651.843969686,1.46070109752609,0.0618086245043167,1.18337147192287,61
369744.94766718,3469849.75942367,152910.387335518,1.46070109752609,0.0441593115509839,1.20461486884895,31
